Station,StationCode,Date,Time,Month,Year,Chla,Pheophytin,TotAlkalinity,DissAmmonia,DissBromide,DissCalcium,DissChloride,DissNitrateNitrite,DOC,TOC,DON,DissOrthophos,TotPhos,DissSilica,TDS,TSS,VSS,TKN,Program,SpecificConductance,pH,Temperature,DO,Turbidity,DissTKN
Three Mile Slough,TSL,11/12/2014 0:00,NA,11,2014,2.19,0.55,NA,0.1,1.33,NA,375,0.54,2.1,2.1,0.2,0.07,0.1,NA,NA,8,NA,0.3,WQES,1440,8.43,16.9,NA,8.43,NA
Three Mile Slough,TSL,12/4/2014 0:00,NA,12,2014,0.68,1.42,NA,0.13,1.8,NA,525,0.61,2.3,2.4,0.2,0.08,0.09,NA,NA,11,NA,0.3,WQES,1972,7.56,14,NA,8.62,NA
Three Mile Slough,TSL,1/2/2015 0:00,NA,1,2015,0.47,2.48,NA,0.13,0.08,NA,31,0.62,5.6,6,0.4,0.06,0.12,NA,NA,33,NA,0.8,WQES,295.1,7.66,8.8,NA,41.3,NA
Three Mile Slough,TSL,1/21/2015 0:00,NA,1,2015,1.1,0.8,NA,0.19,0.22,NA,74,0.8,4.6,4.6,0.4,0.08,0.12,NA,NA,16,NA,0.7,WQES,475.2,7.65,10.2,NA,20.3,NA
Three Mile Slough,TSL,2/9/2015 0:00,NA,2,2015,1.3,0.64,NA,0.18,0.4,NA,119,0.85,4.3,4.3,0.3,0.08,0.11,NA,NA,10,NA,0.7,WQES,578,7.66,12.6,NA,11.9,NA
Three Mile Slough,TSL,3/4/2015 0:00,NA,3,2015,1.84,0.52,NA,0.095,0.13,NA,46,0.6,4.8,5.3,0.4,0.08,0.12,NA,NA,16.5,NA,0.8,WQES,369.7,7.47,13.7,NA,21.1,NA
Three Mile Slough,TSL,3/26/2015 0:00,NA,3,2015,12.36,2.34,NA,0.1,0.25,NA,76,0.57,3.1,3,0.3,0.07,0.125,NA,NA,20,NA,0.5,WQES,485.8,8,17.6,NA,18.5,NA
Three Mile Slough,TSL,4/15/2015 0:00,NA,4,2015,33.43,6.67,NA,0.02,0.4,NA,126,0.3,3.5,3.9,0.5,0.05,0.13,NA,NA,29,NA,0.7,WQES,633,8.34,16.9,NA,22.6,NA
Three Mile Slough,TSL,5/6/2015 0:00,NA,5,2015,2.65,1.78,NA,0.09,1.54,NA,473,0.42,2.9,3.3,0.3,0.08,0.14,NA,NA,23,NA,0.6,WQES,1760,7.83,19.2,NA,21.5,NA
Three Mile Slough,TSL,5/27/2015 0:00,NA,5,2015,1.7,0.81,NA,0.07,0.89,NA,262,0.54,3,3.1,0.3,0.08,0.12,NA,NA,12,NA,0.4,WQES,1002,7.65,19.4,NA,12.4,NA
Three Mile Slough,TSL,6/17/2015 0:00,NA,6,2015,2.33,1.09,NA,0.04,1.37,NA,433,0.47,2.4,2.45,0.2,0.07,0.12,NA,NA,16,NA,0.4,WQES,1769,7.89,22.4,NA,12.5,NA
Three Mile Slough,TSL,7/6/2015 0:00,NA,7,2015,2.16,1.09,NA,0.03,3.65,NA,1180,0.41,2.35,2.5,0.2,0.08,0.13,NA,NA,23,NA,0.5,WQES,3932,7.87,21.8,NA,17.3,NA
Three Mile Slough,TSL,7/29/2015 0:00,NA,7,2015,2.17,0.76,NA,0.03,1.46,NA,444,0.31,2.4,2.4,0.3,0.08,0.09,NA,NA,11,NA,0.3,WQES,1780,7.89,23.8,NA,11.5,NA
Three Mile Slough,TSL,8/27/2015 0:00,NA,8,2015,2.38,0.52,NA,0.02,0.6,NA,215,0.24,2.7,2.7,0.5,0.1,0.1,NA,NA,11,NA,0.6,WQES,897,7.95,22.5,NA,10.9,NA
Three Mile Slough,TSL,9/9/2015 0:00,NA,9,2015,5.32,0.51,NA,0.01,1.32,NA,384,0.28,2.3,2.3,0.2,0.12,0.1,NA,NA,14,NA,0.3,WQES,1433,7.81,22.8,NA,10.69,NA
Three Mile Slough,TSL,9/28/2015 0:00,NA,9,2015,3.23,1.19,NA,0.04,1.41,NA,505,0.3,2.3,2.3,0.2,0.1,0.1,NA,NA,14,NA,0.2,WQES,2013,7.8,22,NA,11.1,NA
Three Mile Slough,TSL,10/21/2015 0:00,NA,10,2015,2.06,1.06,NA,0.06,0.7,NA,247,0.43,2.2,2.2,0.2,0.09,0.1,NA,NA,10,NA,0.3,WQES,1070,7.91,20.1,NA,8.59,NA
Three Mile Slough,TSL,11/10/2015 0:00,NA,11,2015,3.51,0.9,NA,0.06,0.61,NA,254,NA,2.5,3.5,0.2,0.08,0.12,NA,NA,9,NA,0.4,WQES,1069,7.83,15.9,NA,8.08,NA
Three Mile Slough,TSL,12/7/2015 0:00,NA,12,2015,12.43,1.83,NA,0.08,1.71,NA,501,0.61,2.6,2.7,0.3,0.06,0.1,NA,NA,16,NA,0.5,WQES,1884,7.9,10.7,NA,12.7,NA
Three Mile Slough,TSL,1/5/2016 0:00,NA,1,2016,2.67,1.57,NA,0.18,0.82,NA,243,0.66,3.65,3.95,0.3,0.07,0.12,NA,NA,29,NA,0.7,WQES,1039,8.01,8.1,NA,30.4,NA
Three Mile Slough,TSL,1/28/2016 0:00,NA,1,2016,0.85,0.67,NA,0.11,0.04,NA,14,0.61,4.4,4.5,0.4,0.05,0.11,NA,NA,50,NA,0.7,WQES,192.1,7.83,11.3,NA,62.7,NA
Three Mile Slough,TSL,2/17/2016 0:00,NA,2,2016,1.17,0.5,NA,0.16,0.03,NA,14,0.51,3.9,3,0.4,0.06,0.07,NA,NA,16,NA,0.8,WQES,229.1,7.79,13.3,NA,17.6,NA
Three Mile Slough,TSL,3/16/2016 0:00,NA,3,2016,1.47,0.97,NA,0.08,0.01,NA,6,0.23,4.2,4.5,0.3,0.04,0.09,NA,NA,41,NA,0.5,WQES,132.4,8.21,11.9,NA,42.7,NA
Three Mile Slough,TSL,4/13/2016 0:00,NA,4,2016,2,0.72,NA,0.17,0.02,NA,9,0.23,2.4,2.6,0.2,0.06,0.08,NA,NA,9,NA,0.4,WQES,176.8,7.72,17.1,NA,8.96,NA
Three Mile Slough,TSL,4/27/2016 0:00,NA,4,2016,8.9,1.22,NA,0.12,0.02,NA,9,0.2,2.2,2.2,0.3,0.04,0.09,NA,NA,11,NA,0.7,WQES,162.6,7.83,17.3,NA,8.53,NA
Three Mile Slough,TSL,5/17/2016 0:00,NA,5,2016,40.69,6.25,NA,NA,0.06,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,WQES,225.3,8.49,19.9,NA,18.9,NA
Three Mile Slough,TSL,6/7/2016 0:00,NA,6,2016,5.86,2.92,NA,NA,0.1,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,WQES,237.8,7.96,21.6,NA,19,NA
Three Mile Slough,TSL,6/29/2016 0:00,NA,6,2016,7.33,2.32,NA,NA,0.23,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,WQES,372.9,8.13,23.1,NA,12.6,NA
Three Mile Slough,TSL,7/5/2016 0:00,NA,7,2016,3.69,1.18,NA,NA,0.6,NA,179,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,WQES,777,7.75,22.2,NA,18.9,NA
Three Mile Slough,TSL,7/20/2016 0:00,NA,7,2016,3.7,1.23,NA,NA,0.42,NA,126,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,WQES,573,8.28,22.5,NA,10.07,NA
Three Mile Slough,TSL,8/10/2016 0:00,NA,8,2016,5.36,1.49,NA,NA,0.35,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,WQES,503,8.26,22.5,NA,8.67,NA
Three Mile Slough,TSL,9/6/2016 0:00,NA,9,2016,2.31,0.82,NA,NA,0.39,NA,118,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,WQES,598,7.8,21.1,NA,8.78,NA
Three Mile Slough,TSL,10/5/2016 0:00,NA,10,2016,1.43,0.5,NA,NA,0.66,NA,193,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,WQES,NA,NA,NA,NA,NA,NA
Three Mile Slough,TSL,11/9/2016 0:00,NA,11,2016,1.23,0.5,NA,NA,0.87,NA,261,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,WQES,1122,7.73,16.8,NA,5.77,NA
Three Mile Slough,TSL,12/29/2016 0:00,NA,12,2016,0.84,0.6,NA,NA,0.04,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,WQES,174.5,8.73,8.3,NA,25.6,NA
Three Mile Slough,TSL,1/31/2017 0:00,NA,1,2017,1.34,0.5,NA,NA,0.01,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,WQES,147.2,7.62,9.1,NA,38.8,NA
Three Mile Slough,TSL,3/8/2017 0:00,NA,3,2017,1.66,0.63,NA,NA,0.03,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,WQES,161.5,7.61,11.35,NA,25.77,NA
Three Mile Slough,TSL,4/12/2017 0:00,NA,4,2017,1.18,0.89,NA,NA,0.03,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,WQES,137,7.37,14.3,NA,11.8,NA
Three Mile Slough,TSL,5/19/2017 0:00,NA,5,2017,1.06,0.5,NA,NA,0.02,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,WQES,110,7.52,17.24,NA,5.3,NA
Three Mile Slough,TSL,6/22/2017 0:00,NA,6,2017,1.57,0.85,NA,NA,0.02,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,WQES,134,7.17,23.49,NA,8.6,NA
Three Mile Slough,TSL,7/18/2017 0:00,NA,7,2017,16.59,6.39,NA,NA,0.02,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,WQES,133,7.33,24.22,NA,11.3,NA
Three Mile Slough,TSL,8/18/2017 0:00,NA,8,2017,2.18,1.5,NA,NA,0.11,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,WQES,230.4,7.75,22.75,NA,9.25,NA
Three Mile Slough,TSL,9/12/2017 0:00,NA,9,2017,1.46,0.88,NA,NA,0.05,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,WQES,180.5,7.67,22.94,NA,3.62,NA
Three Mile Slough,TSL,10/11/2017 0:00,NA,10,2017,1.44,1.01,NA,NA,0.05,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,WQES,168.9,7.66,17.43,NA,5.94,NA
Three Mile Slough,TSL,11/14/2017 0:00,NA,11,2017,1.03,0.51,NA,NA,0.1,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,WQES,219.1,7.5,15.42,NA,2.74,NA
Three Mile Slough,TSL,12/12/2017 0:00,NA,12,2017,0.94,0.5,NA,NA,0.5,NA,147,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,WQES,1092,7.67,10.66,NA,4.38,NA
Three Mile Slough,TSL,12/19/2017 0:00,NA,12,2017,1.17,0.76,NA,NA,0.55,NA,156,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,WQES,724,7.88,9.37,NA,6.28,NA
Three Mile Slough,TSL,1/9/2018 0:00,NA,1,2018,0.95,0.66,NA,NA,0.19,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,WQES,358.6,7.62,10.21,NA,5.15,NA
Three Mile Slough,TSL,2/7/2018 0:00,NA,2,2018,0.88,0.79,NA,NA,0.04,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,WQES,215.9,7.82,11.801,NA,5.16,NA
Three Mile Slough,TSL,3/13/2018 0:00,NA,3,2018,1.28,0.5,NA,NA,0.06,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,WQES,252.2,7.61,12.769,NA,4.32,NA
Three Mile Slough,TSL,4/11/2018 0:00,NA,4,2018,1.25,0.75,NA,NA,0.03,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,WQES,142.5,7.42,15.041,NA,8.31,NA
Three Mile Slough,TSL,5/8/2018 0:00,NA,5,2018,1.32,0.5,NA,NA,0.04,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,WQES,194.4,7.79,18.56,NA,3.3,NA
Three Mile Slough,TSL,6/5/2018 0:00,NA,6,2018,1.64,0.5,NA,NA,0.03,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,WQES,166,7.79,20.974,NA,3.4,NA
Three Mile Slough,TSL,7/3/2018 0:00,NA,7,2018,1.76,0.81,NA,NA,0.11,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,WQES,261.4,7.86,21.727,NA,5.98,NA
Three Mile Slough,TSL,7/24/2018 0:00,NA,7,2018,8.66,1.44,NA,NA,0.18,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,WQES,379.5,7.99,22.973,NA,5.67,NA
Three Mile Slough,TSL,8/22/2018 0:00,NA,8,2018,1.67,0.79,NA,NA,0.56,NA,193,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,WQES,866,8.02,21.832,NA,4.26,NA
Three Mile Slough,TSL,9/26/2018 0:00,NA,9,2018,1.37,0.5,NA,NA,0.9,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,WQES,1141,8.05,20.459,NA,3.58,NA
Three Mile Slough,TSL,10/24/2018 0:00,NA,10,2018,1.47,0.73,NA,NA,0.72,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,WQES,1063,7.88,17.384,NA,4.12,NA
Three Mile Slough,TSL,12/6/2018 0:00,NA,12,2018,0.8,0.5,NA,NA,0.93,NA,262,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,WQES,1138,7.64,11.809,NA,4.47,NA
Three Mile Slough,TSL,1/11/2019 0:00,NA,1,2019,0.94,1.05,NA,NA,0.18,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,WQES,373.1,7.78,9.187,NA,13.35,NA
Three Mile Slough,TSL,2/6/2019 0:00,NA,2,2019,0.55,0.52,NA,NA,0.05,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,WQES,231,NA,11.163,NA,15.73,NA
Three Mile Slough,TSL,3/14/2019 0:00,NA,3,2019,2.01,0.5,NA,NA,0.01,NA,3.75,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,WQES,137.8,7.34,10.781,NA,40.56,NA
Three Mile Slough,TSL,4/16/2019 0:00,NA,4,2019,1.12,0.99,NA,NA,0.03,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,WQES,148.8,7.5,14.88,NA,12.22,NA
Three Mile Slough,TSL,5/23/2019 0:00,NA,5,2019,0.54,0.5,NA,NA,0.01,NA,6.25,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,WQES,123.2,7.49,15.566,NA,4.51,NA
Three Mile Slough,TSL,6/18/2019 0:00,NA,6,2019,1.14,0.93,NA,NA,0.01,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,WQES,96.5,7.5,21.603,NA,7.55,NA
Three Mile Slough,TSL,7/17/2019 0:00,NA,7,2019,2.63,1.38,NA,NA,0.07,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,WQES,190.4,7.71,23.198,NA,7.15,NA
Three Mile Slough,TSL,8/13/2019 0:00,NA,8,2019,1.77,1.62,NA,NA,0.08,NA,26.7,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,WQES,210.9,7.5,23.641,NA,6.42,NA
Three Mile Slough,TSL,9/17/2019 0:00,NA,9,2019,0.84,0.5,NA,NA,0.04,NA,13.5,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,WQES,178.9,7.71,21.544,8.19,5.13,NA
Three Mile Slough,TSL,10/30/2019 0:00,NA,10,2019,1.45,0.75,NA,NA,0.02,NA,9.45,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,WQES,143.5,7.73,14.804,9.27,5.28,NA
Three Mile Slough,TSL,12/11/2019 0:00,NA,12,2019,0.52,0.64,NA,NA,0.43,NA,131,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,WQES,630,7.46,11.683,9.32,5.79,NA
Three Mile Slough,TSL,2/13/2020 0:00,NA,2,2020,1,0.82,NA,NA,0.06,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,WQES,254.9,7.72,10.294,10.54,9.32,NA
Three Mile Slough,TSL,3/10/2020 0:00,NA,3,2020,2.22,0.75,NA,NA,0.08,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,WQES,280.1,7.69,13.759,9.81,4.85,NA
Three Mile Slough,TSL,4/14/2020 0:00,NA,4,2020,1.54,0.6,NA,NA,0.078,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,WQES,240.6,7.96,16.078,10,3.9,NA
Three Mile Slough,TSL,6/4/2020 0:00,NA,6,2020,1.31,0.61,NA,NA,0.07,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,4.3,NA,NA,WQES,228.74,7.99,23.785,8.34,3.08,NA
Three Mile Slough,TSL,6/17/2020 0:00,NA,6,2020,1.62,1.2,NA,NA,0.07,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,6.9,NA,NA,WQES,229.7,7.85,21.416,8.61,5.61,NA
Three Mile Slough,TSL,7/29/2020 0:00,NA,7,2020,6.6,1.11,NA,NA,0.28,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,WQES,485.5,7.93,22.18,8.78,5.09,NA
Three Mile Slough,TSL,9/3/2020 0:00,NA,9,2020,4.85,1.01,NA,NA,1.33,NA,396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WQES,1615,7.93,21.3,8.62,4.87,NA
Three Mile Slough,TSL,10/19/2020 0:00,NA,10,2020,0.51,2.21,NA,NA,1.33,NA,399.5,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,WQES,1613,7.63,20.31,8.13,4.4,NA
Three Mile Slough,TSL,11/17/2020 0:00,NA,11,2020,1.42,0.79,NA,NA,1.169,NA,348,NA,NA,NA,NA,NA,NA,NA,NA,9.5,NA,NA,WQES,1438,7.64,13.65,9.36,6.49,NA
Three Mile Slough,TSL,3/9/2021 0:00,NA,3,2021,2.08,0.5,NA,NA,0.1938,NA,59.8,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,WQES,434.3,7.71,12.54,10.07,5.68,NA
Three Mile Slough,TSL,4/20/2021 0:00,NA,4,2021,1.08,0.5,NA,NA,0.1145,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,NA,WQES,316.4,7.73,17.51,9.05,4.94,NA
Holland Cut Nr BI,HOL,12/8/2021 0:00,NA,12,2021,1.22,0.5,NA,0.05,0.385,NA,126,0.48,3.9,3.9,0.36,0.071,0.065,NA,NA,3.4,NA,0.428,WQES,631,7.11,12.54,8.33,2.65,NA
Bethel near Piper,BET,12/30/2021 0:00,NA,12,2021,3.21,2.16,NA,0.1315,0.461,NA,153,0.516,3.9,3.9,0.31,0.05,0.09,NA,NA,8.3,NA,0.499,WQES,497.4,7.6,8.999,10.32,17.55,NA
Bethel near Piper,BET,1899-12-31 12:01:00,NA,2,2022,2.89,8.08,NA,0.05,0.128,NA,40,0.698,4.3,4.2,0.46,0.05,0.038,NA,NA,42.6,NA,0.577,WQES,335.6,NA,9.067,10.55,35.6,NA
Bethel near Piper,BET,1899-12-31 00:00:00,NA,2,2021,NA,NA,NA,NA,0.2,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,5.1,NA,NA,WQES,NA,NA,NA,NA,NA,NA
Bethel near Piper,BET,1899-12-31 10:37:00,NA,3,2022,3.28,1.14,NA,NA,NA,NA,NA,NA,3.6,3.8,NA,NA,NA,NA,NA,3.7,NA,NA,WQES,307.5,8.06,14.921,10.33,3.24,NA
Bethel near Piper,BET,1899-12-31 09:28:00,NA,3,2021,3.02,0.94,NA,NA,0.17,NA,59.5,NA,NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,WQES,428.7,7.94,12.556,10.3,2.79,NA
Bethel near Piper,BET,1899-12-31 10:13:00,NA,4,2022,5.29,1.47,NA,0.05,0.11,NA,33,0.164,3.5,3.4,0.26,0.05,0.057,NA,NA,4.4,NA,0.325,WQES,308.7,7.85,17.034,8.97,3.72,NA
Bethel near Piper,BET,1899-12-31 10:18:00,NA,4,2021,1.93,1.05,NA,NA,0.133,NA,45.852,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,WQES,379.3,8.4,18.509,9.54,1.35,NA
Bethel near Piper,BET,1899-12-31 10:47:00,NA,5,2021,1.42,1.23,NA,0.05,0.371,NA,116,0.05,3.4,3.6,0.35,0.064,0.085,NA,NA,5.2,NA,0.372,WQES,627,8.31,18.731,8.26,3.88,NA
Bethel near Piper,BET,1899-12-31 10:54:00,NA,5,2022,5.23,4.49,NA,0.05,0.142,NA,41,0.05,3.7,3.8,0.22,0.05,0.058,NA,NA,17.5,NA,0.405,WQES,330.8,7.95,19.569,8.21,11.32,NA
Bethel near Piper,BET,1899-12-31 10:58:00,NA,6,2022,1.17,0.84,NA,0.05,0.426,NA,111,0.05,4,3.9,0.22,0.058,0.07,NA,NA,2.5,NA,0.293,WQES,647,8.1,22.434,8.62,2.26,NA
Bethel near Piper,BET,1899-12-31 09:03:00,NA,6,2021,1.05,0.5,NA,0.05,0.725,NA,216,0.05,3,3,0.14,0.083,0.083,NA,NA,2.5,NA,0.215,WQES,968,9.24,21.663,8.26,1.78,NA
Bethel near Piper,BET,1899-12-31 11:44:00,NA,7,2021,22.43,2.41,NA,0.05,0.691,NA,218,0.05,3.5,3.5,0.31,0.122,0.15,NA,NA,3.1,NA,0.548,WQES,937,9.52,23.184,9.1,4.25,NA
Bethel near Piper,BET,1899-12-31 12:30:00,NA,7,2022,91.1,2.5,NA,0.05,0.655,NA,150,0.05,3.8,4.9,0.37,0.075,0.132,NA,NA,6.1,NA,1.23,WQES,808,9.53,23.038,9.49,14.01,NA
Bethel near Piper,BET,1899-12-31 11:32:00,NA,8,2021,14.7,15.1,NA,0.05,0.642,NA,199,0.05,3.8,3.8,0.37,0.097,0.117,NA,NA,6,NA,0.627,WQES,872,9.3,22.566,7.82,4.61,NA
Bethel near Piper,BET,1899-12-31 10:50:00,NA,9,2022,1.46,0.82,NA,0.052,0.588,NA,180,0.05,3,3.5,0.18,0.05,0.062,NA,NA,2.7,NA,0.368,WQES,795,7.91,22.768,7.04,1.25,NA
Bethel near Piper,BET,1899-12-31 09:50:00,NA,9,2021,1.33,0.54,NA,0.05,0.517,NA,162,0.05,3.1,3.2,0.32,0.081,0.08,NA,NA,2.5,NA,0.327,WQES,745,9.12,22.525,7.02,1.08,NA
Bethel near Piper,BET,1899-12-31 10:10:00,NA,10,2022,2.2,0.58,NA,0.05,0.744,NA,223,0.05,2.9,3.1,0.1,0.05,0.048,NA,NA,2.5,NA,0.175,WQES,NA,NA,NA,NA,NA,NA
Bethel near Piper,BET,1899-12-31 09:43:00,NA,10,2021,1.13,0.54,NA,0.05,0.733,NA,218,0.05,2.7,2.8,0.27,0.05,0.058,NA,NA,2.5,NA,0.284,WQES,1016,8.26,16.41,7.97,0.9,NA
Bethel near Piper,BET,1899-12-31 10:28:00,NA,11,2022,2.56,0.91,NA,0.05,0.704,NA,203,0.05,3,3.1,0.28,0.05,0.047,NA,NA,2.5,NA,0.315,WQES,900,7.77,14.466,8.5,1.06,NA
Bethel near Piper,BET,1899-12-31 11:33:00,NA,11,2021,1.31,1.14,NA,0.107,0.541,NA,176,0.139,3.2,3.1,0.26,0.066,0.067,NA,NA,2.5,NA,0.382,WQES,809,7.14,14.6,6.67,0.44,NA
Bethel near Piper,BET,1899-12-31 11:02:00,NA,12,2022,1.38,1.27,NA,0.05,1.26,NA,350,0.183,2.5,2.5,0.22,0.05,0.089,NA,NA,5.2,NA,0.287,WQES,1497,7.56,11.074,10.02,4.26,NA
Bethel near Piper,BET,1899-12-31 13:58:00,NA,12,2021,3.21,2.16,NA,0.1315,0.461,NA,153,0.516,3.9,3.9,0.31,0.05,0.09,NA,NA,8.3,NA,0.499,WQES,497.4,7.6,8.999,10.32,17.55,NA
False R Nr Oakley,FAL,1899-12-31 11:00:00,NA,1,2022,1.1,0.5,NA,0.067,0.163,NA,43,0.989,7,6.9,0.55,0.087,0.092,NA,NA,6.4,NA,0.66,WQES,363.8,7.55,8.78,NA,10.31,NA
False R Nr Oakley,FAL,1899-12-31 11:26:00,NA,2,2022,1.73,0.9,NA,0.05,0.12,NA,35.2,0.432,3.7,3.7,0.25,0.054,0.055,NA,NA,4.8,NA,0.312,WQES,322.9,7.64,11.57,NA,5.08,NA
False R Nr Oakley,FAL,1899-12-31 10:18:00,NA,3,2021,2.6,0.61,NA,NA,0.21,NA,65.2,NA,NA,NA,NA,NA,NA,NA,NA,5.8,NA,NA,WQES,468.1,7.58,12.67,9.98,7.88,NA
False R Nr Oakley,FAL,1899-12-31 10:01:00,NA,3,2022,3.22,0.92,NA,0.05,0.205,NA,58,0.251,3.4,3.4,0.22,0.05,0.051,NA,NA,8.6,NA,0.254,WQES,409.5,7.95,15.6,NA,6.64,NA
False R Nr Oakley,FAL,1899-12-31 09:29:00,NA,4,2021,0.75,0.5,NA,NA,0.2539,NA,73.42,NA,NA,NA,NA,NA,NA,NA,NA,4.9,NA,NA,WQES,484.7,7.74,17.58,9.28,4.65,NA
False R Nr Oakley,FAL,1899-12-31 10:27:00,NA,4,2022,1.18,0.5,NA,0.05,0.141,NA,41,0.201,4.2,3.8,0.18,0.055,0.07,NA,NA,2.5,NA,0.279,WQES,330.3,NA,17.25,9.63,2.58,NA
False R Nr Oakley,FAL,1899-12-31 09:55:00,NA,5,2021,0.71,0.81,NA,0.05,0.652,NA,204,0.2,2.5,2.5,0.12,0.123,0.082,NA,NA,8.4,NA,0.198,WQES,915,8.02,18.77,NA,7.65,NA
False R Nr Oakley,FAL,1899-12-31 10:27:00,NA,5,2022,1.49,0.5,NA,0.05,0.352,NA,101,0.175,3.3,3.3,0.17,0.059,0.061,NA,NA,NA,NA,0.219,WQES,550,8.38,20.32,10.47,3.75,NA
False R Nr Oakley,FAL,1899-12-31 10:35:00,NA,6,2021,2.09,0.5,NA,0.05,1.02,NA,248,0.164,2.5,2.6,0.18,0.087,0.093,NA,NA,4.1,NA,0.218,WQES,1215,8.1,22.11,NA,4.15,NA
False R Nr Oakley,FAL,1899-12-31 09:35:00,NA,6,2022,0.92,0.5,NA,0.05,0.967,NA,282,0.121,2.6,2.6,0.19,0.067,0.07,NA,NA,2.5,NA,0.221,WQES,1201,8.15,23.17,8.56,1.88,NA
False R Nr Oakley,FAL,1899-12-31 09:48:00,NA,7,2021,11.6,3.06,NA,0.05,0.725,NA,222,0.06,2.6,2.5,0.18,0.087,0.093,NA,NA,4.9,NA,0.295,WQES,957,8.42,23.51,NA,3.82,NA
False R Nr Oakley,FAL,1899-12-31 09:13:00,NA,7,2022,1.95,0.66,NA,0.05,0.658,NA,166,0.054,2.4,2.2,0.14,0.068,0.07,NA,NA,2.9,NA,0.206,WQES,801,7.9,22.74,8.28,2.38,NA
False R Nr Oakley,FAL,1899-12-31 09:18:00,NA,8,2021,19.5,3.02,NA,0.05,0.669,NA,203,0.05,2.6,2.6,0.17,0.082,0.092,NA,NA,5.1,NA,0.376,WQES,910,8.37,22.87,NA,3.13,NA
